[0][2024-06-04 12:38:31] Failed to read CSV file at line 4 due to content 'CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,BARRIO,COD_DISTRITO,NOM_DISTRITO'
[879][2024-06-04 12:43:32] Failed to read CSV file at line 984902 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[880][2024-06-04 12:43:32] Failed to read CSV file at line 984903 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[881][2024-06-04 12:43:33] Failed to read CSV file at line 987406 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[882][2024-06-04 12:43:33] Failed to read CSV file at line 987407 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[883][2024-06-04 12:43:33] Failed to read CSV file at line 987468 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[884][2024-06-04 12:43:33] Failed to read CSV file at line 987469 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[885][2024-06-04 12:43:33] Failed to read CSV file at line 988119 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[885][2024-06-04 12:43:33] Failed to read CSV file at line 988121 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[887][2024-06-04 12:43:35] Failed to read CSV file at line 991452 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[888][2024-06-04 12:43:35] Failed to read CSV file at line 991453 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[889][2024-06-04 12:43:36] Failed to read CSV file at line 994812 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[890][2024-06-04 12:43:36] Failed to read CSV file at line 994813 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[891][2024-06-04 12:43:37] Failed to read CSV file at line 998334 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[892][2024-06-04 12:43:37] Failed to read CSV file at line 998335 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[893][2024-06-04 12:43:38] Failed to read CSV file at line 1000839 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[893][2024-06-04 12:43:38] Failed to read CSV file at line 1000839 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[895][2024-06-04 12:43:38] Failed to read CSV file at line 1000903 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[895][2024-06-04 12:43:38] Failed to read CSV file at line 1000903 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[897][2024-06-04 12:43:38] Failed to read CSV file at line 1001551 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[898][2024-06-04 12:43:38] Failed to read CSV file at line 1001552 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[899][2024-06-04 12:43:39] Failed to read CSV file at line 1004885 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[899][2024-06-04 12:43:39] Failed to read CSV file at line 1004885 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[901][2024-06-04 12:43:40] Failed to read CSV file at line 1008244 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[902][2024-06-04 12:43:40] Failed to read CSV file at line 1008245 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[903][2024-06-04 12:43:41] Failed to read CSV file at line 1011766 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[904][2024-06-04 12:43:41] Failed to read CSV file at line 1011767 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[905][2024-06-04 12:43:42] Failed to read CSV file at line 1014271 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[905][2024-06-04 12:43:42] Failed to read CSV file at line 1014271 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[907][2024-06-04 12:43:42] Failed to read CSV file at line 1014334 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[907][2024-06-04 12:43:42] Failed to read CSV file at line 1014335 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[909][2024-06-04 12:43:42] Failed to read CSV file at line 1014983 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[910][2024-06-04 12:43:42] Failed to read CSV file at line 1014984 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[911][2024-06-04 12:43:43] Failed to read CSV file at line 1018316 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[912][2024-06-04 12:43:43] Failed to read CSV file at line 1018317 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
